timeindex,acaes_SN,hydrogen_SN,li-ion_SN,phs_SN,redox_SN,tes_SN
2050-01-03 12:00:00+00:00,0.0,46614.292,0.0,0.0,0.0,50758.394
2050-01-03 13:00:00+00:00,0.0,46028.858,0.0,0.0,0.0,49647.283
2050-01-03 14:00:00+00:00,0.0,45443.424,0.0,32.755251,0.0,48536.172
2050-01-03 15:00:00+00:00,0.0,44857.991,0.0,0.0,0.0,47425.061
2050-01-03 16:00:00+00:00,0.0,44272.557,0.0,0.0,0.0,46313.95
2050-01-03 17:00:00+00:00,0.0,43687.123,0.0,0.0,0.0,45202.839
2050-01-03 18:00:00+00:00,0.0,43101.69,0.0,0.0,0.0,44091.728
2050-01-03 19:00:00+00:00,0.0,42516.256,0.0,0.0,0.0,42980.617
2050-01-03 20:00:00+00:00,0.0,41930.822,0.0,0.0,0.0,41869.506
2050-01-03 21:00:00+00:00,0.0,41345.389,0.0,0.0,0.0,40758.394
2050-01-03 22:00:00+00:00,0.0,40759.955,0.0,33.639453,0.0,39647.283
2050-01-03 23:00:00+00:00,0.0,40174.522,0.0,0.0,0.0,38536.172
2050-01-04 00:00:00+00:00,0.0,39589.088,0.0,0.0,0.0,37425.061
2050-01-04 01:00:00+00:00,0.0,39003.654,0.0,0.0,0.0,36556.595
2050-01-04 02:00:00+00:00,0.0,38418.221,0.0,0.0,0.0,36614.604
2050-01-04 03:00:00+00:00,0.0,37832.787,0.0,32.007813,0.0,37514.604
2050-01-04 04:00:00+00:00,0.0,37688.158,0.0,0.0,0.0,38414.604
2050-01-04 05:00:00+00:00,0.0,37605.86,0.0,0.0,0.0,38074.483
2050-01-04 06:00:00+00:00,0.0,37875.16,0.0,15.638431,0.0,36963.372
2050-01-04 07:00:00+00:00,0.0,38144.459,0.0,0.0,0.0,35852.261
2050-01-04 08:00:00+00:00,0.0,38413.759,0.0,0.0,0.0,34741.15
2050-01-04 09:00:00+00:00,0.0,38683.058,0.0,0.0,0.0,33668.088
2050-01-04 10:00:00+00:00,0.0,38952.358,0.0,0.0,0.0,32939.778
2050-01-04 11:00:00+00:00,0.0,39221.657,0.0,0.0,0.0,32515.845
2050-01-04 12:00:00+00:00,0.0,39490.957,0.0,0.0,0.0,32283.312
2050-01-04 13:00:00+00:00,0.0,39760.256,0.0,0.0,0.0,32159.528
2050-01-04 14:00:00+00:00,0.0,40029.556,0.0,0.0,0.0,31965.779
2050-01-04 15:00:00+00:00,0.0,40298.855,0.0,0.0,0.0,31659.051
2050-01-04 16:00:00+00:00,0.0,40568.155,0.0,0.0,0.0,31080.292
2050-01-04 17:00:00+00:00,0.0,40837.454,0.0,0.0,0.0,30344.846
2050-01-04 18:00:00+00:00,0.0,41106.754,0.0,0.0,0.0,29648.222
2050-01-04 19:00:00+00:00,0.0,41376.053,0.0,0.0,0.0,29041.617
2050-01-04 20:00:00+00:00,0.0,41645.353,0.0,0.0,0.0,28709.563
2050-01-04 21:00:00+00:00,0.0,41914.652,0.0,0.0,0.0,29004.249
2050-01-04 22:00:00+00:00,0.0,42183.951,0.0,0.0,0.0,29904.249
2050-01-04 23:00:00+00:00,0.0,42453.251,0.0,0.0,0.0,30804.249
2050-01-05 00:00:00+00:00,0.0,42722.55,0.0,0.0,0.0,31704.249
2050-01-05 01:00:00+00:00,0.0,42991.85,0.0,0.0,0.0,32604.249
2050-01-05 02:00:00+00:00,0.0,43261.149,0.0,0.0,0.0,33504.249
2050-01-05 03:00:00+00:00,0.0,43530.449,0.0,0.0,0.0,34404.249
2050-01-05 04:00:00+00:00,0.0,43799.748,0.0,0.0,0.0,35265.474
2050-01-05 05:00:00+00:00,0.0,44069.048,0.0,0.0,0.0,34497.721
2050-01-05 06:00:00+00:00,0.0,44338.347,0.0,0.0,0.0,33386.609
2050-01-05 07:00:00+00:00,0.0,44607.647,0.0,0.0,0.0,32275.498
2050-01-05 08:00:00+00:00,0.0,44876.946,0.0,0.0,0.0,31164.387
2050-01-05 09:00:00+00:00,0.0,45146.246,0.0,0.0,0.0,30053.276
2050-01-05 10:00:00+00:00,0.0,45415.545,0.0,0.0,0.0,28942.165
2050-01-05 11:00:00+00:00,0.0,45684.845,0.0,0.0,0.0,28012.062
2050-01-05 12:00:00+00:00,0.0,45954.144,0.0,0.0,0.0,27290.035
2050-01-05 13:00:00+00:00,0.0,46223.444,0.0,0.0,0.0,26699.563
2050-01-05 14:00:00+00:00,0.0,46492.743,0.0,0.0,0.0,26049.752
2050-01-05 15:00:00+00:00,0.0,46762.043,0.0,0.0,0.0,25255.16
2050-01-05 16:00:00+00:00,0.0,47031.342,0.0,0.0,0.0,24175.505
2050-01-05 17:00:00+00:00,0.0,47300.641,0.0,0.0,0.0,23064.394
2050-01-05 18:00:00+00:00,0.0,47569.941,0.0,0.0,0.0,21953.283
2050-01-05 19:00:00+00:00,0.0,47839.24,0.0,0.0,0.0,20859.783
2050-01-05 20:00:00+00:00,0.0,48108.54,0.0,0.0,0.0,20057.589
2050-01-05 21:00:00+00:00,0.0,48377.839,0.0,0.0,0.0,19963.553
2050-01-05 22:00:00+00:00,0.0,48647.139,0.0,37.649942,0.0,20810.893
2050-01-05 23:00:00+00:00,0.0,48916.438,0.0,79.771126,0.0,21710.893
2050-01-06 00:00:00+00:00,0.0,49185.738,0.0,122.10671,0.0,22610.893
2050-01-06 01:00:00+00:00,205.6975,49455.037,0.0,164.62718,0.0,23510.893
2050-01-06 02:00:00+00:00,510.84049,49724.337,386.48928,207.33252,0.0,24410.893
2050-01-06 03:00:00+00:00,815.98348,49993.636,1137.0369,250.22274,24.717932,25310.893
2050-01-06 04:00:00+00:00,1121.1265,50262.936,1887.5845,293.29783,66.308796,26210.893
2050-01-06 05:00:00+00:00,1426.2695,50532.235,2638.1322,336.5578,107.89966,26174.645
2050-01-06 06:00:00+00:00,1731.4125,50801.535,3388.6798,380.00264,149.49052,25063.534
2050-01-06 07:00:00+00:00,2036.5554,51070.834,4139.2274,423.63236,153.45,23962.742
2050-01-06 08:00:00+00:00,2036.5554,51340.134,4139.2274,467.44696,153.45,22926.176
2050-01-06 09:00:00+00:00,2194.857,51609.433,4889.7751,511.44643,153.45,22211.324
2050-01-06 10:00:00+00:00,2500.0,51878.733,4981.864,555.63078,153.45,21831.916
2050-01-06 11:00:00+00:00,2500.0,52148.032,5086.25,600.0,153.45,21746.916
2050-01-06 12:00:00+00:00,2500.0,52122.706,5086.25,600.0,153.45,21824.147
2050-01-06 13:00:00+00:00,2500.0,51537.272,5086.25,600.0,153.45,21119.858
2050-01-06 14:00:00+00:00,2500.0,50951.838,5071.1144,506.35979,153.45,20008.747
2050-01-06 15:00:00+00:00,2090.0205,50366.405,5029.0682,412.90445,153.45,18897.636
2050-01-06 16:00:00+00:00,2090.0205,49780.971,4237.9727,458.19805,153.45,17786.525
2050-01-06 17:00:00+00:00,1672.0164,49195.538,3655.0094,365.11247,103.97716,16675.414
2050-01-06 18:00:00+00:00,1254.0123,48610.104,2839.1967,272.21175,51.98858,15564.303
2050-01-06 19:00:00+00:00,836.00819,48024.67,2023.3841,179.49592,51.98858,14453.191
2050-01-06 20:00:00+00:00,418.0041,47439.237,1207.5715,86.964962,0.0,13342.08
2050-01-06 21:00:00+00:00,0.0,46853.803,391.75881,0.0,0.0,12230.969
2050-01-06 22:00:00+00:00,0.0,46268.369,0.0,0.0,0.0,11119.858
2050-01-06 23:00:00+00:00,0.0,45682.936,0.0,0.0,0.0,10008.747
2050-01-07 00:00:00+00:00,0.0,45097.502,492.97105,46.77261,0.0,9522.2222
2050-01-07 01:00:00+00:00,263.36572,44512.068,1243.5187,93.669951,41.590864,10422.222
2050-01-07 02:00:00+00:00,568.50871,44030.138,1994.0663,140.69202,83.181729,11322.222
2050-01-07 03:00:00+00:00,799.51371,43444.705,2744.6139,187.83883,124.77259,12222.222
2050-01-07 04:00:00+00:00,799.51371,42859.271,3495.1616,235.11036,151.69057,12222.222
2050-01-07 05:00:00+00:00,632.69126,42273.837,3410.048,282.50663,151.69057,11111.111
2050-01-07 06:00:00+00:00,418.0041,41688.404,2594.2353,272.3808,151.69057,10000.0
2050-01-07 07:00:00+00:00,0.0,41102.97,1778.4227,181.46247,99.701995,8888.8889
2050-01-07 08:00:00+00:00,0.0,40517.536,962.61004,90.66887,51.98858,7777.7778
2050-01-07 09:00:00+00:00,0.0,39932.103,146.7974,0.0,0.0,6666.6667
2050-01-07 10:00:00+00:00,0.0,39346.669,146.7974,48.019926,0.0,5555.5556
2050-01-07 11:00:00+00:00,0.0,38761.235,0.0,0.0,0.0,4444.4444
2050-01-07 12:00:00+00:00,0.0,38175.802,0.0,0.0,0.0,3333.3333
2050-01-07 13:00:00+00:00,0.0,37590.368,0.0,0.0,0.0,2222.2222
2050-01-07 14:00:00+00:00,0.0,37004.934,0.0,48.518853,0.0,1111.1111
2050-01-07 15:00:00+00:00,0.0,36419.501,0.0,0.0,0.0,0.0
2050-01-07 16:00:00+00:00,0.0,36007.157,0.0,0.0,0.0,0.0
2050-01-07 17:00:00+00:00,0.0,36276.456,0.0,0.0,0.0,0.0
2050-01-07 18:00:00+00:00,0.0,36545.756,0.0,0.0,0.0,0.0
2050-01-07 19:00:00+00:00,0.0,36815.055,0.0,0.0,0.0,0.0
2050-01-07 20:00:00+00:00,0.0,37084.355,0.0,0.0,0.0,0.0
2050-01-07 21:00:00+00:00,0.0,37353.654,0.0,0.0,0.0,0.0
2050-01-07 22:00:00+00:00,0.0,37622.954,0.0,0.0,0.0,0.0
2050-01-07 23:00:00+00:00,0.0,37892.253,0.0,0.0,0.0,0.0
2050-01-08 00:00:00+00:00,0.0,38161.553,0.0,0.0,0.0,0.0
2050-01-08 01:00:00+00:00,0.0,38430.852,0.0,0.0,0.0,0.0
2050-01-08 02:00:00+00:00,0.0,38700.151,0.0,0.0,0.0,0.0
2050-01-08 03:00:00+00:00,0.0,38969.451,0.0,0.0,0.0,209.88593
2050-01-08 04:00:00+00:00,0.0,39238.75,0.0,0.0,0.0,1109.8859
2050-01-08 05:00:00+00:00,0.0,39508.05,0.0,0.0,0.0,2009.8859
2050-01-08 06:00:00+00:00,0.0,39777.349,0.0,0.0,0.0,2909.8859
2050-01-08 07:00:00+00:00,0.0,40046.649,0.0,0.0,0.0,3809.8859
2050-01-08 08:00:00+00:00,0.0,40315.948,0.0,0.0,0.0,4709.8859
2050-01-08 09:00:00+00:00,0.0,40585.248,0.0,0.0,0.0,5609.8859
2050-01-08 10:00:00+00:00,0.0,40854.547,0.0,0.0,0.0,6509.8859
2050-01-08 11:00:00+00:00,0.0,41123.847,0.0,0.0,0.0,7409.8859
2050-01-08 12:00:00+00:00,0.0,41393.146,0.0,0.0,0.0,8309.8859
2050-01-08 13:00:00+00:00,0.0,41662.446,0.0,0.0,0.0,9209.8859
2050-01-08 14:00:00+00:00,0.0,41931.745,0.0,0.0,0.0,10109.886
2050-01-08 15:00:00+00:00,0.0,42201.045,0.0,0.0,0.0,11009.886
2050-01-08 16:00:00+00:00,0.0,42470.344,0.0,0.0,0.0,11909.886
2050-01-08 17:00:00+00:00,0.0,42739.644,0.0,0.0,0.0,12809.886
2050-01-08 18:00:00+00:00,0.0,43008.943,0.0,0.0,0.0,13709.886
2050-01-08 19:00:00+00:00,0.0,43278.243,0.0,0.0,0.0,14609.886
2050-01-08 20:00:00+00:00,0.0,43547.542,0.0,0.0,0.0,15509.886
2050-01-08 21:00:00+00:00,0.0,43816.841,0.0,0.0,0.0,16409.886
2050-01-08 22:00:00+00:00,0.0,44086.141,0.0,0.0,0.0,17309.886
2050-01-08 23:00:00+00:00,0.0,44355.44,0.0,0.0,0.0,18209.886
2050-01-09 00:00:00+00:00,0.0,44624.74,0.0,0.0,0.0,19109.886
2050-01-09 01:00:00+00:00,0.0,44894.039,0.0,0.0,0.0,20009.886
2050-01-09 02:00:00+00:00,0.0,45163.339,0.0,0.0,0.0,20909.886
2050-01-09 03:00:00+00:00,0.0,45432.638,0.0,0.0,0.0,21809.886
2050-01-09 04:00:00+00:00,0.0,45701.938,0.0,0.0,0.0,22709.886
2050-01-09 05:00:00+00:00,0.0,45971.237,0.0,0.0,0.0,23609.886
2050-01-09 06:00:00+00:00,0.0,46240.537,0.0,0.0,0.0,24509.886
2050-01-09 07:00:00+00:00,0.0,46509.836,0.0,0.0,0.0,25409.886
2050-01-09 08:00:00+00:00,0.0,46779.136,0.0,0.0,0.0,26309.886
2050-01-09 09:00:00+00:00,0.0,47048.435,0.0,0.0,0.0,27209.886
2050-01-09 10:00:00+00:00,0.0,47317.735,0.0,0.0,0.0,28109.886
2050-01-09 11:00:00+00:00,0.0,47587.034,0.0,0.0,0.0,29009.886
2050-01-09 12:00:00+00:00,0.0,47856.334,0.0,0.0,0.0,29909.886
2050-01-09 13:00:00+00:00,0.0,48125.633,0.0,0.0,0.0,30809.886
2050-01-09 14:00:00+00:00,0.0,48394.933,0.0,0.0,0.0,31709.886
2050-01-09 15:00:00+00:00,0.0,48664.232,0.0,0.0,0.0,32609.886
2050-01-09 16:00:00+00:00,0.0,48933.532,0.0,0.0,0.0,33509.886
2050-01-09 17:00:00+00:00,0.0,49202.831,0.0,52.936399,0.0,34409.886
2050-01-09 18:00:00+00:00,0.0,49472.13,0.0,107.2236,0.0,35309.886
2050-01-09 19:00:00+00:00,0.0,49741.43,0.0,161.60554,0.0,36209.886
2050-01-09 20:00:00+00:00,0.0,50010.729,0.0,216.08222,0.0,37109.886
2050-01-09 21:00:00+00:00,0.0,50280.029,0.0,270.65363,0.0,38009.886
2050-01-09 22:00:00+00:00,0.0,50549.328,125.39621,325.31977,0.0,38909.886
2050-01-09 23:00:00+00:00,0.0,50818.628,875.94384,380.08064,41.590864,39809.886
2050-01-10 00:00:00+00:00,0.0,51087.927,875.94384,434.93625,83.181729,40709.886
2050-01-10 01:00:00+00:00,94.756928,51357.227,1626.4915,489.87468,111.85914,41609.886
2050-01-10 02:00:00+00:00,94.756928,51626.526,2377.0391,544.89593,111.85914,42509.886
2050-01-10 03:00:00+00:00,94.756928,51895.826,2647.0734,600.0,153.45,43409.886
2050-01-10 04:00:00+00:00,94.756928,52165.125,2647.0734,600.0,153.45,43423.951
2050-01-10 05:00:00+00:00,94.756928,52165.125,2515.0459,516.70565,153.45,42312.84
2050-01-10 06:00:00+00:00,94.756928,52165.125,1712.8614,433.49411,101.46142,41201.728
2050-01-10 07:00:00+00:00,0.0,52165.125,897.04876,350.3654,49.472839,40090.617
2050-01-10 08:00:00+00:00,0.0,52165.125,187.17661,267.31951,49.472839,38979.506
2050-01-10 09:00:00+00:00,0.0,52165.125,0.0,184.35644,0.0,37868.395
2050-01-10 10:00:00+00:00,0.0,52430.556,0.0,101.47619,0.0,36757.284
2050-01-10 11:00:00+00:00,0.0,52699.856,0.0,157.24282,0.0,35949.327
2050-01-10 12:00:00+00:00,0.0,52969.155,0.0,213.09228,0.0,35246.48
2050-01-10 13:00:00+00:00,0.0,53234.539,0.0,130.46049,0.0,34135.369
2050-01-10 14:00:00+00:00,0.0,53325.799,0.0,82.466148,0.0,33024.258
2050-01-10 15:00:00+00:00,0.0,53505.84,0.0,0.0,0.0,31913.147
2050-01-10 16:00:00+00:00,0.0,53775.14,0.0,0.0,0.0,31659.416
2050-01-10 17:00:00+00:00,0.0,54044.439,0.0,35.125914,0.0,31773.338
2050-01-10 18:00:00+00:00,0.0,54313.739,0.0,0.0,0.0,32673.338
2050-01-10 19:00:00+00:00,0.0,54583.038,0.0,0.0,0.0,33573.338
2050-01-10 20:00:00+00:00,0.0,54852.337,0.0,0.0,0.0,34473.338
2050-01-10 21:00:00+00:00,0.0,55121.637,0.0,0.0,0.0,35373.338
2050-01-10 22:00:00+00:00,0.0,55390.936,0.0,0.37162198,0.0,36273.338
2050-01-10 23:00:00+00:00,0.0,55660.236,0.0,57.132103,0.0,37173.338
2050-01-11 00:00:00+00:00,0.0,55929.535,0.0,113.97541,0.0,38073.338
2050-01-11 01:00:00+00:00,0.0,56198.835,0.0,170.85257,0.0,38973.338
2050-01-11 02:00:00+00:00,0.0,56468.134,0.0,227.76359,0.0,39873.338
2050-01-11 03:00:00+00:00,187.83801,56737.434,286.31794,284.70848,0.0,40773.338
2050-01-11 04:00:00+00:00,187.83801,57006.733,962.50307,341.68723,0.0,41673.338
2050-01-11 05:00:00+00:00,187.83801,57276.033,1038.0377,398.69984,41.590864,42482.98
2050-01-11 06:00:00+00:00,187.83801,57545.332,1038.0377,395.57414,41.590864,42334.918
2050-01-11 07:00:00+00:00,187.83801,57814.632,1038.0377,314.09041,41.590864,41767.916
2050-01-11 08:00:00+00:00,187.83801,58083.931,1138.1054,371.2046,83.181729,41971.373
2050-01-11 09:00:00+00:00,187.83801,58353.231,1773.7608,428.35266,83.181729,42386.409
2050-01-11 10:00:00+00:00,492.981,58622.53,2021.099,485.53458,83.181729,43051.039
2050-01-11 11:00:00+00:00,492.981,58891.83,2456.6164,542.75036,103.97716,43932.213
2050-01-11 12:00:00+00:00,492.981,59161.129,2778.3817,600.0,103.97716,44832.213
2050-01-11 13:00:00+00:00,492.981,59430.429,2778.3817,600.0,103.97716,45020.455
2050-01-11 14:00:00+00:00,492.981,59660.952,2778.3817,518.7533,103.97716,43909.344
2050-01-11 15:00:00+00:00,492.981,59864.942,2778.3817,437.54046,103.97716,42798.233
2050-01-11 16:00:00+00:00,492.981,59864.942,2716.8685,356.36149,103.97716,41687.122
2050-01-11 17:00:00+00:00,492.981,59864.942,1986.0262,275.21637,103.97716,40576.011
2050-01-11 18:00:00+00:00,235.75991,59864.942,1170.2136,194.10512,51.98858,39464.9
2050-01-11 19:00:00+00:00,0.0,59864.942,354.40091,113.02772,0.0,38353.788
2050-01-11 20:00:00+00:00,0.0,59864.942,0.0,31.984194,0.0,37242.677
2050-01-11 21:00:00+00:00,0.0,60134.241,0.0,0.0,0.0,37686.205
2050-01-11 22:00:00+00:00,0.0,60403.541,0.0,0.0,0.0,38586.205
2050-01-11 23:00:00+00:00,0.0,60672.84,0.0,23.473194,0.0,39486.205
2050-01-12 00:00:00+00:00,113.22851,60942.14,335.28435,81.129175,0.0,40386.205
2050-01-12 01:00:00+00:00,418.3715,61211.439,1085.832,138.78442,0.0,41286.205
2050-01-12 02:00:00+00:00,723.51449,61480.739,1836.3796,196.43894,0.0,42186.205
2050-01-12 03:00:00+00:00,1028.6575,61750.038,2586.9272,254.09272,41.590864,43086.205
2050-01-12 04:00:00+00:00,1333.8005,62019.338,3337.4749,311.74576,70.268271,43986.205
2050-01-12 05:00:00+00:00,1638.9435,62288.637,4088.0225,369.39808,111.85914,44886.205
2050-01-12 06:00:00+00:00,1944.0865,62557.936,4838.5701,427.04966,153.45,45079.106
2050-01-12 07:00:00+00:00,2249.2294,62827.236,5086.25,484.70051,153.45,45436.025
2050-01-12 08:00:00+00:00,2453.1616,63096.535,5086.25,542.35062,153.45,45934.845
2050-01-12 09:00:00+00:00,2500.0,63365.835,5086.25,600.0,153.45,46637.739
2050-01-12 10:00:00+00:00,2500.0,63635.134,5086.25,600.0,153.45,46971.305
2050-01-12 11:00:00+00:00,2500.0,63904.434,5086.25,600.0,153.45,46284.567
2050-01-12 12:00:00+00:00,2500.0,63691.925,5086.25,600.0,153.45,45173.456
2050-01-12 13:00:00+00:00,2081.9959,63106.491,4989.8756,519.08238,153.45,44062.345
2050-01-12 14:00:00+00:00,2081.9959,62521.058,4319.5637,438.16403,101.46142,42951.234
2050-01-12 15:00:00+00:00,1663.9918,61935.624,4007.2193,357.24495,49.472839,41840.123
2050-01-12 16:00:00+00:00,1245.9877,61350.19,3505.3631,323.68661,49.472839,40729.012
2050-01-12 17:00:00+00:00,1192.9788,60764.757,2689.5505,242.76606,49.472839,39617.901
2050-01-12 18:00:00+00:00,774.97472,60179.323,2134.4064,161.84477,49.472839,38506.79
2050-01-12 19:00:00+00:00,356.97062,59593.889,1318.5938,80.922752,49.472839,37395.679
2050-01-12 20:00:00+00:00,0.0,59008.456,677.65616,0.0,0.0,36284.567
2050-01-12 21:00:00+00:00,0.0,58423.022,677.65616,0.0,0.0,35173.456
2050-01-12 22:00:00+00:00,0.0,57837.588,677.65616,57.639846,0.0,34062.345
2050-01-12 23:00:00+00:00,0.0,57252.155,677.65616,80.925685,0.0,32951.234
2050-01-13 00:00:00+00:00,0.0,56666.721,677.65616,0.0,0.0,31840.123
2050-01-13 01:00:00+00:00,0.0,56081.287,677.65616,0.0,0.0,30729.012
2050-01-13 02:00:00+00:00,0.0,55495.854,677.65616,0.0,0.0,29617.901
2050-01-13 03:00:00+00:00,0.0,54910.42,677.65616,46.938629,0.0,28506.79
2050-01-13 04:00:00+00:00,0.0,54324.987,677.65616,104.51082,0.0,27395.679
2050-01-13 05:00:00+00:00,0.0,53739.553,677.65616,162.06647,0.0,26284.567
2050-01-13 06:00:00+00:00,0.0,53154.119,586.97414,81.041509,0.0,25173.456
2050-01-13 07:00:00+00:00,0.0,52568.686,260.08574,0.0,0.0,24062.345
2050-01-13 08:00:00+00:00,0.0,51983.252,0.0,0.0,0.0,22951.234
2050-01-13 09:00:00+00:00,0.0,51397.818,0.0,0.0,0.0,21840.123
2050-01-13 10:00:00+00:00,0.0,50812.385,0.0,57.472917,0.0,20729.012
2050-01-13 11:00:00+00:00,0.0,50226.951,0.0,0.0,0.0,19617.901
2050-01-13 12:00:00+00:00,0.0,49641.517,0.0,0.0,0.0,18506.79
2050-01-13 13:00:00+00:00,0.0,49056.084,0.0,0.0,0.0,17395.679
2050-01-13 14:00:00+00:00,0.0,48470.65,0.0,27.629991,0.0,16284.567
2050-01-13 15:00:00+00:00,0.0,48323.775,0.0,0.0,0.0,15173.456
2050-01-13 16:00:00+00:00,0.0,47994.963,0.0,0.0,0.0,14062.345
2050-01-13 17:00:00+00:00,0.0,48058.687,0.0,0.0,0.0,12951.234
2050-01-13 18:00:00+00:00,0.0,48327.986,0.0,27.670926,0.0,13177.778
2050-01-13 19:00:00+00:00,0.0,48597.286,0.0,84.994927,0.0,14077.778
2050-01-13 20:00:00+00:00,0.0,48866.585,0.0,142.30238,0.0,14977.778
2050-01-13 21:00:00+00:00,0.0,49135.885,227.58485,199.59329,0.0,15877.778
2050-01-13 22:00:00+00:00,305.14299,49405.184,978.13248,256.86765,0.0,16777.778
