timeindex,acaes_SN,hydrogen_SN,li-ion_SN,phs_SN,redox_SN,tes_SN
2050-03-05 21:00:00+00:00,1379.9425,0.0,3447.2316,367.35833,153.45,5208.2053
2050-03-05 22:00:00+00:00,1685.0854,0.0,3713.985,413.80592,153.45,5622.4159
2050-03-05 23:00:00+00:00,1990.2284,0.0,4152.6139,460.30633,153.45,6036.6265
2050-03-06 00:00:00+00:00,1990.6566,0.0,4902.0876,506.85956,153.45,6450.8371
2050-03-06 01:00:00+00:00,2295.7996,0.0,5086.25,553.42412,153.45,6865.0477
2050-03-06 02:00:00+00:00,2500.0,0.0,5086.25,600.0,153.45,7279.2583
2050-03-06 03:00:00+00:00,2500.0,0.0,5086.25,600.0,153.45,7303.5292
2050-03-06 04:00:00+00:00,2500.0,0.0,4282.1781,595.79593,153.45,7568.2578
2050-03-06 05:00:00+00:00,2081.9959,0.0,3466.3654,503.84172,101.46142,7056.8867
2050-03-06 06:00:00+00:00,2081.9959,0.0,2650.5528,411.89882,100.21976,6545.5156
2050-03-06 07:00:00+00:00,2081.9959,0.0,2373.6091,319.96725,100.21976,6034.1445
2050-03-06 08:00:00+00:00,2081.9959,0.0,2570.2807,366.61107,141.81062,5599.1216
2050-03-06 09:00:00+00:00,2352.0834,0.0,2922.9166,413.26621,141.81062,5427.7913
2050-03-06 10:00:00+00:00,2456.1496,0.0,3673.4642,459.93267,141.81062,5531.5695
2050-03-06 11:00:00+00:00,2500.0,0.0,4424.0118,506.61046,153.45,5772.7258
2050-03-06 12:00:00+00:00,2500.0,0.0,5010.5709,553.29957,153.45,6162.1926
2050-03-06 13:00:00+00:00,2500.0,0.0,5086.25,600.0,153.45,6576.4032
2050-03-06 14:00:00+00:00,2500.0,0.0,5086.25,553.27692,153.45,6065.0321
2050-03-06 15:00:00+00:00,2500.0,0.0,5086.25,600.0,153.45,5553.661
2050-03-06 16:00:00+00:00,2500.0,0.0,5086.25,553.25428,153.45,5340.5727
2050-03-06 17:00:00+00:00,2500.0,0.0,5086.25,600.0,153.45,5241.7394
2050-03-06 18:00:00+00:00,2500.0,0.0,5086.25,547.33762,153.45,5241.7394
2050-03-06 19:00:00+00:00,2500.0,0.0,5086.25,558.70541,153.45,5491.2751
2050-03-06 20:00:00+00:00,2500.0,0.0,5086.25,600.0,153.45,5905.4857
2050-03-06 21:00:00+00:00,2500.0,0.0,4568.1506,600.0,153.45,6319.6963
2050-03-06 22:00:00+00:00,2081.9959,0.0,3752.3379,508.23827,101.46142,6733.9069
2050-03-06 23:00:00+00:00,1663.9918,0.0,2936.5253,416.48787,49.472839,7148.1175
2050-03-07 00:00:00+00:00,1245.9877,0.0,2120.7126,324.74879,0.0,7562.3281
2050-03-07 01:00:00+00:00,827.98361,0.0,1304.9,233.01193,0.0,7976.5387
2050-03-07 02:00:00+00:00,409.97951,0.0,489.08735,141.27729,0.0,8390.7493
2050-03-07 03:00:00+00:00,0.0,0.0,0.0,49.544862,0.0,8804.9599
2050-03-07 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,9219.1705
2050-03-07 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,8838.4559
2050-03-07 06:00:00+00:00,0.0,0.0,0.0,30.676776,0.0,8327.0848
2050-03-07 07:00:00+00:00,0.0,0.0,0.0,77.517287,0.0,7815.7137
2050-03-07 08:00:00+00:00,0.0,0.0,0.0,124.36002,0.0,7304.3426
2050-03-07 09:00:00+00:00,0.0,0.0,355.16989,171.20496,0.0,6792.9715
2050-03-07 10:00:00+00:00,0.0,0.0,978.70263,218.05213,0.0,6281.6003
2050-03-07 11:00:00+00:00,0.0,0.0,1729.2503,264.90151,41.590864,5778.9261
2050-03-07 12:00:00+00:00,0.0,0.0,2397.555,311.75312,41.590864,5267.555
2050-03-07 13:00:00+00:00,0.0,0.0,2577.4376,358.60694,41.590864,4756.1839
2050-03-07 14:00:00+00:00,0.0,0.0,2577.4376,405.46298,41.590864,4244.8128
2050-03-07 15:00:00+00:00,0.0,0.0,2577.4376,452.32123,41.590864,3733.4417
2050-03-07 16:00:00+00:00,0.0,0.0,2577.4376,365.66436,41.590864,3222.0706
2050-03-07 17:00:00+00:00,0.0,0.0,2577.4376,412.52705,41.590864,2710.6995
2050-03-07 18:00:00+00:00,0.0,0.0,3115.2711,459.39196,41.590864,2199.3284
2050-03-07 19:00:00+00:00,0.0,0.0,3392.3519,506.25909,41.590864,1687.9573
2050-03-07 20:00:00+00:00,0.0,0.0,4142.8995,553.12844,41.590864,1176.5862
2050-03-07 21:00:00+00:00,0.0,0.0,4540.0529,600.0,41.590864,665.2151
2050-03-07 22:00:00+00:00,0.0,0.0,4256.7103,550.06721,41.590864,665.2151
2050-03-07 23:00:00+00:00,0.0,0.0,3440.8976,458.37914,41.590864,942.60138
2050-03-08 00:00:00+00:00,0.0,0.0,2625.085,366.6933,0.0,1356.812
2050-03-08 01:00:00+00:00,0.0,0.0,1809.2723,275.01246,0.0,1771.0226
2050-03-08 02:00:00+00:00,0.0,0.0,993.45969,183.33663,0.0,2185.2332
2050-03-08 03:00:00+00:00,0.0,0.0,177.64705,91.665811,0.0,2314.822
2050-03-08 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,2314.822
2050-03-08 05:00:00+00:00,0.0,0.0,0.0,46.903262,0.0,1803.4509
2050-03-08 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,1292.0798
2050-03-08 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,780.70865
2050-03-08 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,269.33755
2050-03-08 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-03-08 10:00:00+00:00,0.0,0.0,0.0,29.348995,0.0,0.0
2050-03-08 11:00:00+00:00,0.0,0.0,0.0,76.282309,0.0,255.79589
2050-03-08 12:00:00+00:00,0.0,0.0,0.0,123.22063,0.0,255.79589
2050-03-08 13:00:00+00:00,130.90015,0.0,0.0,170.16396,0.0,670.00648
2050-03-08 14:00:00+00:00,436.04314,0.0,367.19482,217.1123,0.0,1059.7246
2050-03-08 15:00:00+00:00,436.04314,0.0,367.19482,257.31787,0.0,1059.7246
2050-03-08 16:00:00+00:00,18.039043,0.0,223.29228,165.71216,0.0,548.35351
2050-03-08 17:00:00+00:00,0.0,0.0,0.0,74.111458,0.0,36.982405
2050-03-08 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-03-08 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-03-08 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-03-08 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-03-08 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-03-08 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-03-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-03-09 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-03-09 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-03-09 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,414.21059
2050-03-09 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,414.21059
2050-03-09 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,828.42119
2050-03-09 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,828.42119
2050-03-09 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,828.42119
2050-03-09 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,1242.6318
2050-03-09 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,1656.8424
2050-03-09 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,2071.053
2050-03-09 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,2485.2636
2050-03-09 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,2899.4742
2050-03-09 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,3313.6848
2050-03-09 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,3727.8954
2050-03-09 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,4142.1059
2050-03-09 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,4556.3165
2050-03-09 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,4970.5271
2050-03-09 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,5384.7377
2050-03-09 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,5798.9483
2050-03-09 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,6213.1589
2050-03-09 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,6627.3695
2050-03-09 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,7041.5801
2050-03-09 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,7455.7907
2050-03-10 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,7870.0013
2050-03-10 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,8284.2119
2050-03-10 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,8698.4225
2050-03-10 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,9112.6331
2050-03-10 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,9526.8437
2050-03-10 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,9941.0543
2050-03-10 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,10355.265
2050-03-10 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,10769.475
2050-03-10 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,11183.686
2050-03-10 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,11597.897
2050-03-10 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,12012.107
2050-03-10 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,12426.318
2050-03-10 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,12840.528
2050-03-10 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,13254.739
2050-03-10 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,13668.95
2050-03-10 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,14083.16
2050-03-10 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,14497.371
2050-03-10 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,14911.581
2050-03-10 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,15325.792
2050-03-10 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,15740.003
2050-03-10 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,16154.213
2050-03-10 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,16568.424
2050-03-10 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,16982.634
2050-03-10 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,17396.845
2050-03-11 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,17811.056
2050-03-11 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,18225.266
2050-03-11 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,18639.477
2050-03-11 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,19053.687
2050-03-11 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,19467.898
2050-03-11 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,19882.109
2050-03-11 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20296.319
2050-03-11 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20710.53
2050-03-11 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,21124.74
2050-03-11 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,21538.951
2050-03-11 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,21953.162
2050-03-11 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,22367.372
2050-03-11 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,22781.583
2050-03-11 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,23195.793
2050-03-11 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,23610.004
2050-03-11 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,24024.214
2050-03-11 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,24438.425
2050-03-11 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,24852.636
2050-03-11 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,25266.846
2050-03-11 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,25681.057
2050-03-11 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,26095.267
2050-03-11 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,26509.478
2050-03-11 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,26923.689
2050-03-11 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,27337.899
2050-03-12 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,27752.11
2050-03-12 01:00:00+00:00,0.0,0.0,0.0,15.196417,0.0,28166.32
2050-03-12 02:00:00+00:00,0.0,0.0,0.0,63.392681,0.0,28580.531
2050-03-12 03:00:00+00:00,0.0,0.0,0.0,111.68665,0.0,28994.742
2050-03-12 04:00:00+00:00,305.14299,0.0,750.54763,160.07832,0.0,29408.952
2050-03-12 05:00:00+00:00,610.28598,0.0,1080.1179,208.56769,0.0,29823.163
2050-03-12 06:00:00+00:00,656.88453,0.0,1830.6656,257.15477,28.677407,30237.373
2050-03-12 07:00:00+00:00,962.02752,0.0,2318.0151,305.83955,28.677407,30651.584
2050-03-12 08:00:00+00:00,1267.1705,0.0,3068.5628,354.62203,70.268271,31065.795
2050-03-12 09:00:00+00:00,1572.3135,0.0,3819.1104,403.50222,111.85914,31480.005
2050-03-12 10:00:00+00:00,1877.4565,0.0,4569.658,452.48011,153.45,31894.216
2050-03-12 11:00:00+00:00,2182.5995,0.0,5038.9357,501.5557,153.45,32308.426
2050-03-12 12:00:00+00:00,2483.659,0.0,5038.9357,550.729,153.45,32722.637
2050-03-12 13:00:00+00:00,2500.0,0.0,5086.25,600.0,153.45,33136.848
2050-03-12 14:00:00+00:00,2435.2291,0.0,5086.25,510.80464,153.45,32625.476
2050-03-12 15:00:00+00:00,2017.225,0.0,4736.1738,439.71386,153.45,32114.105
2050-03-12 16:00:00+00:00,1713.5257,0.0,4080.0903,489.27797,153.45,31602.734
2050-03-12 17:00:00+00:00,1713.5257,0.0,3900.1082,400.37572,153.45,31091.363
2050-03-12 18:00:00+00:00,1713.5257,0.0,4098.3771,450.13523,153.45,30864.16
2050-03-12 19:00:00+00:00,1713.5257,0.0,4551.4108,499.99245,153.45,30638.819
2050-03-12 20:00:00+00:00,1713.5257,0.0,4997.7244,549.94737,153.45,30506.094
2050-03-12 21:00:00+00:00,1713.5257,0.0,5086.25,600.0,153.45,30506.094
2050-03-12 22:00:00+00:00,1690.8997,0.0,5086.25,600.0,153.45,29994.723
2050-03-12 23:00:00+00:00,1690.8997,0.0,4841.4657,600.0,153.45,29483.352
2050-03-13 00:00:00+00:00,1531.5045,0.0,4841.4657,511.78167,103.97716,28971.981
2050-03-13 01:00:00+00:00,1505.7951,0.0,4657.8338,423.67634,103.97716,28460.61
2050-03-13 02:00:00+00:00,1087.8766,0.0,4657.8338,474.24807,103.97716,27949.238
2050-03-13 03:00:00+00:00,1087.8766,0.0,4432.9882,386.36873,103.97716,27437.867
2050-03-13 04:00:00+00:00,1087.8766,0.0,4257.636,298.60239,103.97716,26926.496
2050-03-13 05:00:00+00:00,1087.8766,0.0,3971.665,349.51311,103.97716,26415.125
2050-03-13 06:00:00+00:00,1087.8766,0.0,3715.2664,400.53683,103.97716,25903.754
2050-03-13 07:00:00+00:00,1087.8766,0.0,3452.8568,313.10948,103.97716,25392.383
2050-03-13 08:00:00+00:00,1087.8766,0.0,3131.647,225.79513,103.97716,24881.012
2050-03-13 09:00:00+00:00,1087.8766,0.0,2717.7649,272.54736,103.97716,24369.641
2050-03-13 10:00:00+00:00,1087.8766,0.0,2717.7649,269.59603,103.97716,23858.27
2050-03-13 11:00:00+00:00,1087.8766,0.0,3049.8113,321.18473,103.97716,23858.27
2050-03-13 12:00:00+00:00,1087.8766,0.0,3669.1299,372.88644,103.97716,23858.27
2050-03-13 13:00:00+00:00,1087.8766,0.0,3838.3232,424.70114,103.97716,23858.27
2050-03-13 14:00:00+00:00,1087.8766,0.0,3378.1462,338.06477,103.97716,23346.898
2050-03-13 15:00:00+00:00,679.39515,0.0,2562.3336,251.5414,51.98858,22835.527
2050-03-13 16:00:00+00:00,679.39515,0.0,1746.5209,165.13102,51.98858,22324.156
2050-03-13 17:00:00+00:00,679.39515,0.0,930.7083,78.833648,51.98858,21812.785
2050-03-13 18:00:00+00:00,679.39515,0.0,930.7083,131.21333,51.98858,21301.414
2050-03-13 19:00:00+00:00,679.39515,0.0,930.7083,183.70602,51.98858,20790.043
2050-03-13 20:00:00+00:00,679.39515,0.0,930.7083,236.3117,51.98858,20278.672
2050-03-13 21:00:00+00:00,679.39515,0.0,930.7083,289.03038,51.98858,19767.301
2050-03-13 22:00:00+00:00,679.39515,0.0,930.7083,341.86205,0.0,19255.93
2050-03-13 23:00:00+00:00,261.39105,0.0,930.7083,256.24266,0.0,18744.559
2050-03-14 00:00:00+00:00,261.39105,0.0,425.32125,170.73626,0.0,18233.187
2050-03-14 01:00:00+00:00,261.39105,0.0,113.41431,85.322043,0.0,17721.816
2050-03-14 02:00:00+00:00,0.0,0.0,113.41431,0.0,0.0,17210.445
2050-03-14 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,16699.074
2050-03-14 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,16187.703
2050-03-14 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,15676.332
2050-03-14 06:00:00+00:00,0.0,0.0,0.0,53.610725,0.0,15164.961
2050-03-14 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,14653.59
2050-03-14 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,14142.219
2050-03-14 09:00:00+00:00,0.0,0.0,0.0,53.887252,0.0,13630.847
2050-03-14 10:00:00+00:00,0.0,0.0,0.0,30.328681,0.0,13119.476
2050-03-14 11:00:00+00:00,0.0,0.0,0.0,84.400285,0.0,12608.105
2050-03-14 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,12096.734
2050-03-14 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,11585.363
2050-03-14 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,11073.992
2050-03-14 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,10562.621
2050-03-14 16:00:00+00:00,0.0,0.0,0.0,54.532483,0.0,10051.25
2050-03-14 17:00:00+00:00,0.0,0.0,0.0,83.847229,0.0,9539.8787
2050-03-14 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,9028.5076
2050-03-14 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,8517.1364
2050-03-14 20:00:00+00:00,0.0,0.0,0.0,54.901187,0.0,8005.7653
2050-03-14 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,7494.3942
2050-03-14 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,6983.0231
2050-03-14 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,6471.652
2050-03-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,5960.2809
2050-03-15 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,5448.9098
2050-03-15 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,5132.1148
2050-03-15 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,5308.271
2050-03-15 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,5722.4816
2050-03-15 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,6136.6922
2050-03-15 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,6550.9028
2050-03-15 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,6965.1134
2050-03-15 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,7379.324
2050-03-15 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,7793.5346
2050-03-15 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,8207.7452
2050-03-15 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,8621.9558
2050-03-15 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,9036.1664
2050-03-15 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,9450.377
2050-03-15 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,9864.5876
2050-03-15 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,10278.798
2050-03-15 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,10693.009
2050-03-15 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,11107.219
2050-03-15 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,11521.43
2050-03-15 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,11935.641
2050-03-15 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,12349.851
2050-03-15 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,12764.062
2050-03-15 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,13178.272
2050-03-15 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,13592.483
2050-03-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,14006.694
2050-03-16 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,14420.904
2050-03-16 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,14835.115
2050-03-16 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,15249.325
2050-03-16 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,15663.536
2050-03-16 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,16077.747
2050-03-16 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,16491.957
2050-03-16 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,16906.168
2050-03-16 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,17320.378
2050-03-16 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,17734.589
2050-03-16 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,18148.799
2050-03-16 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,18563.01
2050-03-16 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,18977.221
2050-03-16 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,19391.431
2050-03-16 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,19805.642
2050-03-16 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20219.852
2050-03-16 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20634.063
2050-03-16 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,21048.274
2050-03-16 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,21462.484
2050-03-16 19:00:00+00:00,0.0,0.0,0.0,8.0090061,0.0,21876.695
2050-03-16 20:00:00+00:00,58.856073,0.0,0.0,66.918779,0.0,22290.905
2050-03-16 21:00:00+00:00,363.99906,0.0,382.74781,125.91082,0.0,22705.116
2050-03-16 22:00:00+00:00,669.14205,0.0,1133.2954,184.98512,0.0,23119.327
2050-03-16 23:00:00+00:00,974.28505,0.0,1883.8431,244.14169,0.0,23533.537
2050-03-17 00:00:00+00:00,1279.428,0.0,2634.3907,303.38053,41.590864,23947.748
2050-03-17 01:00:00+00:00,1584.571,0.0,3384.9383,362.64772,83.181729,24361.958
2050-03-17 02:00:00+00:00,1889.714,0.0,4135.486,421.94326,124.77259,24776.169
2050-03-17 03:00:00+00:00,2194.857,0.0,4770.4638,481.26716,153.45,25190.38
2050-03-17 04:00:00+00:00,2500.0,0.0,5045.6338,540.6194,153.45,25604.59
2050-03-17 05:00:00+00:00,2500.0,0.0,5086.25,600.0,153.45,26018.801
2050-03-17 06:00:00+00:00,2500.0,0.0,4966.4914,520.84489,153.45,26018.801
2050-03-17 07:00:00+00:00,2500.0,0.0,4874.3411,441.71812,153.45,26018.801
2050-03-17 08:00:00+00:00,2500.0,0.0,4874.3411,466.62521,153.45,26018.801
2050-03-17 09:00:00+00:00,2500.0,0.0,5020.7732,526.11922,153.45,26018.801
2050-03-17 10:00:00+00:00,2500.0,0.0,5086.25,585.64158,153.45,26329.897
2050-03-17 11:00:00+00:00,2500.0,0.0,5086.25,600.0,153.45,26671.608
2050-03-17 12:00:00+00:00,2500.0,0.0,5086.25,600.0,153.45,26288.811
2050-03-17 13:00:00+00:00,2081.9959,0.0,5080.2937,521.04335,153.45,25777.439
2050-03-17 14:00:00+00:00,1672.0164,0.0,4532.5663,442.11505,153.45,25266.068
2050-03-17 15:00:00+00:00,1254.0123,0.0,3716.7537,363.21511,101.46142,24754.697
2050-03-17 16:00:00+00:00,836.00819,0.0,2900.941,422.90758,51.98858,24243.326
2050-03-17 17:00:00+00:00,418.0041,0.0,2085.1284,344.06434,0.0,23731.955
2050-03-17 18:00:00+00:00,0.0,0.0,1631.6253,265.24945,0.0,23220.584
2050-03-17 19:00:00+00:00,0.0,0.0,815.81264,186.46292,0.0,22709.213
2050-03-17 20:00:00+00:00,0.0,0.0,0.0,107.70473,0.0,22197.842
2050-03-17 21:00:00+00:00,0.0,0.0,0.0,78.70148,0.0,21686.471
2050-03-17 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,21175.1
2050-03-17 23:00:00+00:00,0.0,0.0,0.0,28.934346,0.0,20663.728
2050-03-18 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20152.357
2050-03-18 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,19640.986
2050-03-18 02:00:00+00:00,0.0,0.0,0.0,18.673522,0.0,19129.615
2050-03-18 03:00:00+00:00,0.0,0.0,0.0,78.615081,0.0,18618.244
2050-03-18 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,18106.873
2050-03-18 05:00:00+00:00,0.0,0.0,0.0,59.956407,0.0,17595.502
2050-03-18 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,17084.131
2050-03-18 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,16572.76
2050-03-18 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,16061.388
2050-03-18 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,15550.017
2050-03-18 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,15038.646
2050-03-18 11:00:00+00:00,0.0,0.0,209.92418,60.000947,0.0,14682.835
2050-03-18 12:00:00+00:00,0.0,0.0,896.86312,120.00932,0.0,14458.192
2050-03-18 13:00:00+00:00,0.0,0.0,1647.4108,180.02511,8.1080065,14289.825
2050-03-18 14:00:00+00:00,0.0,0.0,2079.2898,240.04833,8.1080065,14064.794
2050-03-18 15:00:00+00:00,0.0,0.0,1877.4532,243.70933,8.1080065,13553.423
2050-03-18 16:00:00+00:00,0.0,0.0,1061.6406,235.53346,0.0,13042.052
2050-03-18 17:00:00+00:00,0.0,0.0,256.16265,157.01488,0.0,12530.68
2050-03-18 18:00:00+00:00,0.0,0.0,0.0,78.50373,0.0,12019.309
2050-03-18 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,11507.938
2050-03-18 20:00:00+00:00,0.0,0.0,0.0,60.067758,0.0,10996.567
2050-03-18 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,10485.196
2050-03-18 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,9973.8249
2050-03-18 23:00:00+00:00,0.0,0.0,0.0,60.090028,0.0,9462.4538
2050-03-19 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,8951.0827
2050-03-19 01:00:00+00:00,0.0,0.0,0.0,60.046829,0.0,8439.7116
